,stockid,stocklong,year,TL,F,ER,ssbssbmsy,ffmsy,uumsy,Btouse,Ctouse,Utouse,B/Bmsytouse,U/Umsytouse,B/Bmgttouse,U/Umgttouse,r
4617,COD3M,Atlantic cod NAFO 3M,1981,,,,,,,,13800.0,,,,,,
4618,COD3M,Atlantic cod NAFO 3M,1982,,,,,,,,12700.0,,,,,,
4619,COD3M,Atlantic cod NAFO 3M,1983,,,,,,,,10300.0,,,,,,
4620,COD3M,Atlantic cod NAFO 3M,1984,,,,,,,,12600.0,,,,,,
4621,COD3M,Atlantic cod NAFO 3M,1985,,,,,,,,13700.0,,,,,,
4622,COD3M,Atlantic cod NAFO 3M,1986,,,,,,,,14400.0,,,,,,
4623,COD3M,Atlantic cod NAFO 3M,1987,,,,,,,,10700.0,,,,,,
4624,COD3M,Atlantic cod NAFO 3M,1988,,0.513,0.449,,,,64100.0,28800.0,0.513,,,,,
4625,COD3M,Atlantic cod NAFO 3M,1989,,0.871,0.46299999999999997,,,,104000.0,48200.0,0.871,,,,,
4626,COD3M,Atlantic cod NAFO 3M,1990,,0.909,0.6409999999999999,,,,63800.0,40900.0,0.909,,,,,
4627,COD3M,Atlantic cod NAFO 3M,1991,,0.499,0.373,,,,44200.0,16500.0,0.499,,,,,
4628,COD3M,Atlantic cod NAFO 3M,1992,,1.55,0.43200000000000005,,,,57400.0,24800.0,1.55,,,,,
4629,COD3M,Atlantic cod NAFO 3M,1993,,1.04,0.354,,,,45800.0,16200.0,1.04,,,,,
4630,COD3M,Atlantic cod NAFO 3M,1994,,0.956,0.598,,,,49300.0,29500.0,0.956,,,,,
4631,COD3M,Atlantic cod NAFO 3M,1995,,1.4,0.44299999999999995,,,,23000.0,10200.0,1.4,,,,,
4632,COD3M,Atlantic cod NAFO 3M,1996,,0.65,0.455,,,,5710.0,2600.0,0.65,,,,,
4633,COD3M,Atlantic cod NAFO 3M,1997,,0.73,0.596,,,,4880.0,2910.0,0.73,,,,,
4634,COD3M,Atlantic cod NAFO 3M,1998,,0.29600000000000004,0.191,,,,3680.0,702.0,0.29600000000000004,,,,,
4635,COD3M,Atlantic cod NAFO 3M,1999,,0.282,0.13699999999999998,,,,2580.0,353.0,0.282,,,,,
4636,COD3M,Atlantic cod NAFO 3M,2000,,0.18899999999999997,0.0212,,,,2410.0,51.2,0.18899999999999997,,,,,
4637,COD3M,Atlantic cod NAFO 3M,2001,,0.0306,0.0302,,,,2040.0,61.7,0.0306,,,,,
4638,COD3M,Atlantic cod NAFO 3M,2002,,0.00826,0.0154,,,,2370.0,36.4,0.00826,,,,,
4639,COD3M,Atlantic cod NAFO 3M,2003,,0.007529999999999999,0.00659,,,,2670.0,17.6,0.007529999999999999,,,,,
4640,COD3M,Atlantic cod NAFO 3M,2004,,0.000615,0.00596,,,,4260.0,25.4,0.000615,,,,,
4641,COD3M,Atlantic cod NAFO 3M,2005,,0.00359,0.00625,,,,4590.0,28.7,0.00359,,,,,
4642,COD3M,Atlantic cod NAFO 3M,2006,,0.21100000000000002,0.0468,,,,7250.0,339.0,0.21100000000000002,,,,,
4643,COD3M,Atlantic cod NAFO 3M,2007,,0.0256,0.0257,,,,13400.0,345.0,0.0256,,,,,
4644,COD3M,Atlantic cod NAFO 3M,2008,,0.07,0.0432,,,,20600.0,889.0,0.07,,,,,
4645,COD3M,Atlantic cod NAFO 3M,2009,,0.0384,0.0373,,,,31100.0,1160.0,0.0384,,,,,
4646,COD3M,Atlantic cod NAFO 3M,2010,,0.28800000000000003,0.195,,,,47100.0,9190.0,0.28800000000000003,,,,,
4647,COD3M,Atlantic cod NAFO 3M,2011,,0.327,0.23600000000000002,,,,58800.0,13900.0,0.327,,,,,
4648,COD3M,Atlantic cod NAFO 3M,2012,,,,,,,,,,,,,,
4649,COD3NO,Atlantic cod NAFO 3NO,1953,,,,,,,,66100.0,,,,,,
4650,COD3NO,Atlantic cod NAFO 3NO,1954,,,,,,,,134000.0,,,,,,
4651,COD3NO,Atlantic cod NAFO 3NO,1955,,,,,,,,114000.0,,,,,,
4652,COD3NO,Atlantic cod NAFO 3NO,1956,,,,,,,,65400.0,,,,,,
4653,COD3NO,Atlantic cod NAFO 3NO,1957,,,,,,,,89300.0,,,,,,
4654,COD3NO,Atlantic cod NAFO 3NO,1958,,,,,,,,48500.0,,,,,,
4655,COD3NO,Atlantic cod NAFO 3NO,1959,,,,,,,,65000.0,,,,,,
4656,COD3NO,Atlantic cod NAFO 3NO,1960,,,,,,,,79100.0,,,,,,
4657,COD3NO,Atlantic cod NAFO 3NO,1961,,,,,,,,72600.0,,,,,,
4658,COD3NO,Atlantic cod NAFO 3NO,1962,,,,,,,,35400.0,,,,,,
4659,COD3NO,Atlantic cod NAFO 3NO,1963,,,,,,,,69500.0,,,,,,
4660,COD3NO,Atlantic cod NAFO 3NO,1964,,,,,,,,64700.0,,,,,,
4661,COD3NO,Atlantic cod NAFO 3NO,1965,,,,,,,,99200.0,,,,,,
4662,COD3NO,Atlantic cod NAFO 3NO,1966,,,,,,,,108000.0,,,,,,
4663,COD3NO,Atlantic cod NAFO 3NO,1967,,,,,,,,225000.0,,,,,,
4664,COD3NO,Atlantic cod NAFO 3NO,1968,,,,,,,,162000.0,,,,,,
4665,COD3NO,Atlantic cod NAFO 3NO,1969,,,,,,,,118000.0,,,,,,
4666,COD3NO,Atlantic cod NAFO 3NO,1970,,,,,,,,112000.0,,,,,,
4667,COD3NO,Atlantic cod NAFO 3NO,1971,,,,,,,,126000.0,,,,,,
4668,COD3NO,Atlantic cod NAFO 3NO,1972,,,,,,,,102000.0,,,,,,
4669,COD3NO,Atlantic cod NAFO 3NO,1973,,,,,,,,80300.0,,,,,,
4670,COD3NO,Atlantic cod NAFO 3NO,1974,,,,,,,,73400.0,,,,,,
4671,COD3NO,Atlantic cod NAFO 3NO,1975,,,,,,,,43200.0,,,,,,
4672,COD3NO,Atlantic cod NAFO 3NO,1976,,,,,,,,24100.0,,,,,,
4673,COD3NO,Atlantic cod NAFO 3NO,1977,,,,,,,,17400.0,,,,,,
4674,COD3NO,Atlantic cod NAFO 3NO,1978,,,,,,,,14900.0,,,,,,
4675,COD3NO,Atlantic cod NAFO 3NO,1979,,,,,,,,27500.0,,,,,,
4676,COD3NO,Atlantic cod NAFO 3NO,1980,,,,,,,,20000.0,,,,,,
4677,COD3NO,Atlantic cod NAFO 3NO,1981,,,,,,,,24300.0,,,,,,
4678,COD3NO,Atlantic cod NAFO 3NO,1982,,,,,,,,31300.0,,,,,,
4679,COD3NO,Atlantic cod NAFO 3NO,1983,,,,,,,,28600.0,,,,,,
4680,COD3NO,Atlantic cod NAFO 3NO,1984,,,0.33299999999999996,,,,82100.0,27300.0,0.33299999999999996,,,,,
4681,COD3NO,Atlantic cod NAFO 3NO,1985,,,0.5920000000000001,,,,63200.0,37400.0,0.5920000000000001,,,,,
4682,COD3NO,Atlantic cod NAFO 3NO,1986,,,0.758,,,,66100.0,50100.0,0.758,,,,,
4683,COD3NO,Atlantic cod NAFO 3NO,1987,,,0.251,,,,166000.0,41600.0,0.251,,,,,
4684,COD3NO,Atlantic cod NAFO 3NO,1988,,,0.735,,,,58100.0,42700.0,0.735,,,,,
4685,COD3NO,Atlantic cod NAFO 3NO,1989,,,0.789,,,,42200.0,33300.0,0.789,,,,,
4686,COD3NO,Atlantic cod NAFO 3NO,1990,,,0.603,,,,47900.0,28900.0,0.603,,,,,
4687,COD3NO,Atlantic cod NAFO 3NO,1991,,,1.11,,,,26100.0,29100.0,1.11,,,,,
4688,COD3NO,Atlantic cod NAFO 3NO,1992,,,0.84,,,,15000.0,12600.0,0.84,,,,,
4689,COD3NO,Atlantic cod NAFO 3NO,1993,,,0.222,,,,48700.0,10800.0,0.222,,,,,
4690,COD3NO,Atlantic cod NAFO 3NO,1994,,,0.518,,,,5440.0,2820.0,0.518,,,,,
4691,COD3NO,Atlantic cod NAFO 3NO,1995,,,0.064,,,,2530.0,162.0,0.064,,,,,
4692,COD3NO,Atlantic cod NAFO 3NO,1996,,,0.0337,,,,4720.0,159.0,0.0337,,,,,
4693,COD3NO,Atlantic cod NAFO 3NO,1997,,,0.147,,,,2470.0,362.0,0.147,,,,,
4694,COD3NO,Atlantic cod NAFO 3NO,1998,,,0.0313,,,,17000.0,532.0,0.0313,,,,,
4695,COD3NO,Atlantic cod NAFO 3NO,1999,,,0.0621,,,,14600.0,906.0,0.0621,,,,,
4696,COD3NO,Atlantic cod NAFO 3NO,2000,,,0.0517,,,,20100.0,1040.0,0.0517,,,,,
4697,COD3NO,Atlantic cod NAFO 3NO,2001,,,0.14,,,,9260.0,1300.0,0.14,,,,,
4698,COD3NO,Atlantic cod NAFO 3NO,2002,,,0.507,,,,4320.0,2190.0,0.507,,,,,
4699,COD3NO,Atlantic cod NAFO 3NO,2003,,,0.736,,,,6580.0,4840.0,0.736,,,,,
4700,COD3NO,Atlantic cod NAFO 3NO,2004,,,0.183,,,,5060.0,926.0,0.183,,,,,
4701,COD3NO,Atlantic cod NAFO 3NO,2005,,,0.11199999999999999,,,,6370.0,713.0,0.11199999999999999,,,,,
4702,COD3NO,Atlantic cod NAFO 3NO,2006,,,0.068,,,,8700.0,592.0,0.068,,,,,
4703,COD3NO,Atlantic cod NAFO 3NO,2007,,,0.0884,,,,9510.0,841.0,0.0884,,,,,
4704,COD3NO,Atlantic cod NAFO 3NO,2008,,,0.0956,,,,9590.0,917.0,0.0956,,,,,
4705,COD3NO,Atlantic cod NAFO 3NO,2009,,,0.0358,,,,30200.0,1080.0,0.0358,,,,,
4706,COD3NO,Atlantic cod NAFO 3NO,2010,,,0.124,,,,7560.0,940.0,0.124,,,,,
4707,COD3NO,Atlantic cod NAFO 3NO,2011,,,0.10800000000000001,,,,7570.0,819.0,0.10800000000000001,,,,,
4708,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1964,84500.0,,,,,,,84500.0,,,,,,
4709,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1965,69200.0,,,,,,,69200.0,,,,,,
4710,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1966,65300.0,,,,,,,65300.0,,,,,,
4711,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1967,79500.0,,,,,,,79500.0,,,,,,
4712,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1968,89900.0,,,,,,,89900.0,,,,,,
4713,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1969,71300.0,,,,,,,71300.0,,,,,,
4714,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1970,106000.0,,,,,,,106000.0,,,,,,
4715,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1971,83900.0,,,,,,,83900.0,,,,,,
4716,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1972,58300.0,,,,,,,58300.0,,,,,,
4717,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1973,66000.0,,,,,,,66000.0,,,,,,
4718,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1974,66800.0,,0.162,,,,320000.0,66800.0,0.162,,,,,
4719,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1975,60200.0,,0.16,,,,291000.0,60200.0,0.16,,,,,
4720,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1976,77000.0,,0.207,,,,288000.0,77000.0,0.207,,,,,
4721,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1977,73800.0,,0.19399999999999998,,,,295000.0,73800.0,0.19399999999999998,,,,,
4722,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1978,78800.0,,0.19899999999999998,,,,307000.0,78800.0,0.19899999999999998,,,,,
4723,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1979,82900.0,,0.191,,,,335000.0,82900.0,0.191,,,,,
4724,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1980,97700.0,,0.198,,,,381000.0,97700.0,0.198,,,,,
4725,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1981,98000.0,,0.17300000000000001,,,,438000.0,98000.0,0.17300000000000001,,,,,
4726,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1982,105000.0,,0.196,,,,414000.0,105000.0,0.196,,,,,
4727,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1983,106000.0,,0.174,,,,470000.0,106000.0,0.174,,,,,
4728,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1984,104000.0,,0.20800000000000002,,,,388000.0,104000.0,0.20800000000000002,,,,,
4729,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1985,88400.0,,0.16899999999999998,,,,405000.0,88400.0,0.16899999999999998,,,,,
4730,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1986,82900.0,,0.149,,,,429000.0,82900.0,0.149,,,,,
4731,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1987,66700.0,,0.161,,,,321000.0,66700.0,0.161,,,,,
4732,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1988,48300.0,,0.191,,,,196000.0,48300.0,0.191,,,,,
4733,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1989,47000.0,,0.18600000000000003,,,,196000.0,47000.0,0.18600000000000003,,,,,
4734,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1990,37700.0,,0.32,,,,91100.0,37700.0,0.32,,,,,
4735,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1991,32200.0,,0.336,,,,74100.0,32200.0,0.336,,,,,
4736,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1992,29000.0,,0.486,,,,46200.0,29000.0,0.486,,,,,
4737,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1993,18600.0,,0.49200000000000005,,,,29200.0,18600.0,0.49200000000000005,,,,,
4738,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1994,535.0,,0.048,,,,8620.0,535.0,0.048,,,,,
4739,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1995,214.0,,0.00869,,,,19100.0,214.0,0.00869,,,,,
4740,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1996,214.0,,0.007540000000000001,,,,21900.0,214.0,0.007540000000000001,,,,,
4741,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1997,4710.0,,0.141,,,,25900.0,4710.0,0.141,,,,,
4742,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1998,3370.0,,0.0961,,,,27100.0,3370.0,0.0961,,,,,
4743,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,1999,7220.0,,0.16,,,,34900.0,7220.0,0.16,,,,,
4744,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,2000,6690.0,,0.156,,,,33100.0,6690.0,0.156,,,,,
4745,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,2001,7010.0,,0.163,,,,33200.0,7010.0,0.163,,,,,
4746,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,2002,6470.0,,0.158,,,,31600.0,6470.0,0.158,,,,,
4747,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,2003,642.0,,0.0156,,,,31900.0,642.0,0.0156,,,,,
4748,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,2004,3370.0,,0.0623,,,,41800.0,3370.0,0.0623,,,,,
4749,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,2005,4600.0,,0.076,,,,46900.0,4600.0,0.076,,,,,
4750,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,2006,5670.0,,0.107,,,,41200.0,5670.0,0.107,,,,,
4751,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,2007,6530.0,,0.149,,,,33800.0,6530.0,0.149,,,,,
4752,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,2008,6260.0,,0.182,,,,26600.0,6260.0,0.182,,,,,
4753,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,2009,4760.0,,0.134,,,,27500.0,4760.0,0.134,,,,,
4754,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,2010,3580.0,,0.105,,,,26300.0,3580.0,0.105,,,,,
4755,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,2011,1710.0,,,,,,,1710.0,,,,,,
4756,COD3Pn4RS,Atlantic cod NAFO 3Pn4RS,2012,,,,,,,,,,,,,,
4757,COD3Ps,Atlantic cod NAFO 3Ps,1959,60200.0,,,,,,,60200.0,,,,,,
4758,COD3Ps,Atlantic cod NAFO 3Ps,1960,77400.0,,,,,,,77400.0,,,,,,
4759,COD3Ps,Atlantic cod NAFO 3Ps,1961,87000.0,,,,,,,87000.0,,,,,,
4760,COD3Ps,Atlantic cod NAFO 3Ps,1962,55300.0,,,,,,,55300.0,,,,,,
4761,COD3Ps,Atlantic cod NAFO 3Ps,1963,51900.0,,,,,,,51900.0,,,,,,
4762,COD3Ps,Atlantic cod NAFO 3Ps,1964,56700.0,,,,,,,56700.0,,,,,,
4763,COD3Ps,Atlantic cod NAFO 3Ps,1965,51900.0,,,,,,,51900.0,,,,,,
4764,COD3Ps,Atlantic cod NAFO 3Ps,1966,66300.0,,,,,,,66300.0,,,,,,
4765,COD3Ps,Atlantic cod NAFO 3Ps,1967,62900.0,,,,,,,62900.0,,,,,,
4766,COD3Ps,Atlantic cod NAFO 3Ps,1968,77600.0,,,,,,,77600.0,,,,,,
4767,COD3Ps,Atlantic cod NAFO 3Ps,1969,63900.0,,,,,,,63900.0,,,,,,
4768,COD3Ps,Atlantic cod NAFO 3Ps,1970,76900.0,,,,,,,76900.0,,,,,,
4769,COD3Ps,Atlantic cod NAFO 3Ps,1971,62500.0,,,,,,,62500.0,,,,,,
4770,COD3Ps,Atlantic cod NAFO 3Ps,1972,44300.0,,,,,,,44300.0,,,,,,
4771,COD3Ps,Atlantic cod NAFO 3Ps,1973,52700.0,,,,,,,52700.0,,,,,,
4772,COD3Ps,Atlantic cod NAFO 3Ps,1974,46800.0,,,,,,,46800.0,,,,,,
4773,COD3Ps,Atlantic cod NAFO 3Ps,1975,35500.0,,,,,,,35500.0,,,,,,
4774,COD3Ps,Atlantic cod NAFO 3Ps,1976,37200.0,,,,,,,37200.0,,,,,,
4775,COD3Ps,Atlantic cod NAFO 3Ps,1977,32300.0,,,,,,,32300.0,,,,,,
4776,COD3Ps,Atlantic cod NAFO 3Ps,1978,27300.0,,,,,,,27300.0,,,,,,
4777,COD3Ps,Atlantic cod NAFO 3Ps,1979,33100.0,,,,,,,33100.0,,,,,,
4778,COD3Ps,Atlantic cod NAFO 3Ps,1980,37600.0,,,,,,,37600.0,,,,,,
4779,COD3Ps,Atlantic cod NAFO 3Ps,1981,39000.0,,,,,,,39000.0,,,,,,
4780,COD3Ps,Atlantic cod NAFO 3Ps,1982,34000.0,,,,,,,34000.0,,,,,,
4781,COD3Ps,Atlantic cod NAFO 3Ps,1983,38600.0,,0.499,,,,77300.0,38600.0,0.499,,,,,
4782,COD3Ps,Atlantic cod NAFO 3Ps,1984,37100.0,,0.8690000000000001,,,,42700.0,37100.0,0.8690000000000001,,,,,
4783,COD3Ps,Atlantic cod NAFO 3Ps,1985,51500.0,,0.419,,,,123000.0,51500.0,0.419,,,,,
4784,COD3Ps,Atlantic cod NAFO 3Ps,1986,58100.0,,0.603,,,,96400.0,58100.0,0.603,,,,,
4785,COD3Ps,Atlantic cod NAFO 3Ps,1987,59300.0,,0.511,,,,116000.0,59300.0,0.511,,,,,
4786,COD3Ps,Atlantic cod NAFO 3Ps,1988,43400.0,,0.319,,,,136000.0,43400.0,0.319,,,,,
4787,COD3Ps,Atlantic cod NAFO 3Ps,1989,39700.0,,0.6,,,,66200.0,39700.0,0.6,,,,,
4788,COD3Ps,Atlantic cod NAFO 3Ps,1990,41500.0,,0.441,,,,94200.0,41500.0,0.441,,,,,
4789,COD3Ps,Atlantic cod NAFO 3Ps,1991,43800.0,,0.462,,,,94900.0,43800.0,0.462,,,,,
4790,COD3Ps,Atlantic cod NAFO 3Ps,1992,36000.0,,1.12,,,,32200.0,36000.0,1.12,,,,,
4791,COD3Ps,Atlantic cod NAFO 3Ps,1993,15200.0,,0.6970000000000001,,,,21800.0,15200.0,0.6970000000000001,,,,,
4792,COD3Ps,Atlantic cod NAFO 3Ps,1994,602.0,,0.0191,,,,31600.0,602.0,0.0191,,,,,
4793,COD3Ps,Atlantic cod NAFO 3Ps,1995,850.0,,0.0057399999999999994,,,,148000.0,850.0,0.0057399999999999994,,,,,
4794,COD3Ps,Atlantic cod NAFO 3Ps,1996,1030.0,,0.0282,,,,36500.0,1030.0,0.0282,,,,,
4795,COD3Ps,Atlantic cod NAFO 3Ps,1997,9350.0,,0.99,,,,9440.0,9350.0,0.99,,,,,
4796,COD3Ps,Atlantic cod NAFO 3Ps,1998,20100.0,,0.201,,,,100000.0,20100.0,0.201,,,,,
4797,COD3Ps,Atlantic cod NAFO 3Ps,1999,28100.0,,0.5760000000000001,,,,48800.0,28100.0,0.5760000000000001,,,,,
4798,COD3Ps,Atlantic cod NAFO 3Ps,2000,25200.0,,0.5489999999999999,,,,45900.0,25200.0,0.5489999999999999,,,,,
4799,COD3Ps,Atlantic cod NAFO 3Ps,2001,16600.0,,0.191,,,,87000.0,16600.0,0.191,,,,,
4800,COD3Ps,Atlantic cod NAFO 3Ps,2002,15300.0,,0.23,,,,66400.0,15300.0,0.23,,,,,
4801,COD3Ps,Atlantic cod NAFO 3Ps,2003,15100.0,,0.295,,,,51100.0,15100.0,0.295,,,,,
4802,COD3Ps,Atlantic cod NAFO 3Ps,2004,14400.0,,0.17800000000000002,,,,80800.0,14400.0,0.17800000000000002,,,,,
4803,COD3Ps,Atlantic cod NAFO 3Ps,2005,15100.0,,0.32799999999999996,,,,46000.0,15100.0,0.32799999999999996,,,,,
4804,COD3Ps,Atlantic cod NAFO 3Ps,2006,13100.0,,,,,,,13100.0,,,,,,
4805,COD3Ps,Atlantic cod NAFO 3Ps,2007,13200.0,,0.379,,,,34800.0,13200.0,0.379,,,,,
4806,COD3Ps,Atlantic cod NAFO 3Ps,2008,11700.0,,0.568,,,,20600.0,11700.0,0.568,,,,,
4807,COD3Ps,Atlantic cod NAFO 3Ps,2009,9810.0,,0.174,,,,56300.0,9810.0,0.174,,,,,
4808,COD3Ps,Atlantic cod NAFO 3Ps,2010,8390.0,,0.146,,,,57400.0,8390.0,0.146,,,,,
4809,COD3Ps,Atlantic cod NAFO 3Ps,2011,4320.0,,0.141,,,,30700.0,4320.0,0.141,,,,,
4810,COD4TVn,Atlantic cod NAFO 4TVn,1930,36300.0,,,,,,,36300.0,,,,,,
4811,COD4TVn,Atlantic cod NAFO 4TVn,1931,31000.0,,,,,,,31000.0,,,,,,
4812,COD4TVn,Atlantic cod NAFO 4TVn,1932,26600.0,,,,,,,26600.0,,,,,,
4813,COD4TVn,Atlantic cod NAFO 4TVn,1933,28000.0,,,,,,,28000.0,,,,,,
4814,COD4TVn,Atlantic cod NAFO 4TVn,1934,28300.0,,,,,,,28300.0,,,,,,
4815,COD4TVn,Atlantic cod NAFO 4TVn,1935,26300.0,,,,,,,26300.0,,,,,,
4816,COD4TVn,Atlantic cod NAFO 4TVn,1936,29100.0,,,,,,,29100.0,,,,,,
4817,COD4TVn,Atlantic cod NAFO 4TVn,1937,28300.0,,,,,,,28300.0,,,,,,
4818,COD4TVn,Atlantic cod NAFO 4TVn,1938,23900.0,,,,,,,23900.0,,,,,,
4819,COD4TVn,Atlantic cod NAFO 4TVn,1939,25800.0,,,,,,,25800.0,,,,,,
4820,COD4TVn,Atlantic cod NAFO 4TVn,1940,30700.0,,,,,,,30700.0,,,,,,
4821,COD4TVn,Atlantic cod NAFO 4TVn,1941,30500.0,,,,,,,30500.0,,,,,,
4822,COD4TVn,Atlantic cod NAFO 4TVn,1942,36100.0,,,,,,,36100.0,,,,,,
4823,COD4TVn,Atlantic cod NAFO 4TVn,1943,40100.0,,,,,,,40100.0,,,,,,
4824,COD4TVn,Atlantic cod NAFO 4TVn,1944,39600.0,,,,,,,39600.0,,,,,,
4825,COD4TVn,Atlantic cod NAFO 4TVn,1945,51400.0,,,,,,,51400.0,,,,,,
4826,COD4TVn,Atlantic cod NAFO 4TVn,1946,58100.0,,,,,,,58100.0,,,,,,
4827,COD4TVn,Atlantic cod NAFO 4TVn,1947,41600.0,,,,,,,41600.0,,,,,,
4828,COD4TVn,Atlantic cod NAFO 4TVn,1948,40500.0,,,,,,,40500.0,,,,,,
4829,COD4TVn,Atlantic cod NAFO 4TVn,1949,48000.0,,,,,,,48000.0,,,,,,
4830,COD4TVn,Atlantic cod NAFO 4TVn,1950,44200.0,0.064,0.203,,,,218000.0,44200.0,0.064,,,,,
4831,COD4TVn,Atlantic cod NAFO 4TVn,1951,35000.0,0.0493,0.146,,,,239000.0,35000.0,0.0493,,,,,
4832,COD4TVn,Atlantic cod NAFO 4TVn,1952,41600.0,0.0604,0.15,,,,277000.0,41600.0,0.0604,,,,,
4833,COD4TVn,Atlantic cod NAFO 4TVn,1953,58900.0,0.12,0.188,,,,314000.0,58900.0,0.12,,,,,
4834,COD4TVn,Atlantic cod NAFO 4TVn,1954,63900.0,0.16399999999999998,0.192,,,,333000.0,63900.0,0.16399999999999998,,,,,
4835,COD4TVn,Atlantic cod NAFO 4TVn,1955,65300.0,0.135,0.201,,,,325000.0,65300.0,0.135,,,,,
4836,COD4TVn,Atlantic cod NAFO 4TVn,1956,104000.0,0.184,0.326,,,,319000.0,104000.0,0.184,,,,,
4837,COD4TVn,Atlantic cod NAFO 4TVn,1957,89200.0,0.209,0.311,,,,287000.0,89200.0,0.209,,,,,
4838,COD4TVn,Atlantic cod NAFO 4TVn,1958,86700.0,0.294,0.322,,,,269000.0,86700.0,0.294,,,,,
4839,COD4TVn,Atlantic cod NAFO 4TVn,1959,70700.0,0.253,0.305,,,,232000.0,70700.0,0.253,,,,,
4840,COD4TVn,Atlantic cod NAFO 4TVn,1960,66200.0,0.258,0.336,,,,197000.0,66200.0,0.258,,,,,
4841,COD4TVn,Atlantic cod NAFO 4TVn,1961,65600.0,0.24,0.314,,,,209000.0,65600.0,0.24,,,,,
4842,COD4TVn,Atlantic cod NAFO 4TVn,1962,66800.0,0.11599999999999999,0.287,,,,233000.0,66800.0,0.11599999999999999,,,,,
4843,COD4TVn,Atlantic cod NAFO 4TVn,1963,70200.0,0.326,0.318,,,,221000.0,70200.0,0.326,,,,,
4844,COD4TVn,Atlantic cod NAFO 4TVn,1964,60800.0,0.319,0.35100000000000003,,,,173000.0,60800.0,0.319,,,,,
4845,COD4TVn,Atlantic cod NAFO 4TVn,1965,65000.0,0.469,0.44799999999999995,,,,145000.0,65000.0,0.469,,,,,
4846,COD4TVn,Atlantic cod NAFO 4TVn,1966,57500.0,0.455,0.475,,,,121000.0,57500.0,0.455,,,,,
4847,COD4TVn,Atlantic cod NAFO 4TVn,1967,43800.0,0.306,0.371,,,,118000.0,43800.0,0.306,,,,,
4848,COD4TVn,Atlantic cod NAFO 4TVn,1968,48800.0,0.385,0.39399999999999996,,,,124000.0,48800.0,0.385,,,,,
4849,COD4TVn,Atlantic cod NAFO 4TVn,1969,50400.0,0.3,0.33399999999999996,,,,151000.0,50400.0,0.3,,,,,
4850,COD4TVn,Atlantic cod NAFO 4TVn,1970,65800.0,0.44,0.387,,,,170000.0,65800.0,0.44,,,,,
4851,COD4TVn,Atlantic cod NAFO 4TVn,1971,58200.0,0.37799999999999995,0.428,,,,136000.0,58200.0,0.37799999999999995,,,,,
4852,COD4TVn,Atlantic cod NAFO 4TVn,1972,68900.0,0.579,0.579,,,,119000.0,68900.0,0.579,,,,,
4853,COD4TVn,Atlantic cod NAFO 4TVn,1973,52000.0,0.556,0.48100000000000004,,,,108000.0,52000.0,0.556,,,,,
